portfolio_id,client_id,portfolio_name,start_date,status,intial_investment
6027,5977,Emergency,2025-02-17,Inactive,137496
6028,5575,High-Yield,2024-09-05,Closed,16210
6029,4021,Emergency,2024-06-10,Active,128583
603,3507,Growth Fund,2024-04-18,Closed,72272
6030,3664,Education Fund,2024-07-17,Inactive,69107
6031,5411,Emergency,2024-07-07,Inactive,57001
6032,6322,Emergency,2024-05-13,Inactive,4286
6033,1202,Growth Fund,2025-02-20,Active,197970
6034,5743,High-Yield,2024-11-16,Closed,32639
6035,1955,Emergency,2024-10-24,Active,15680
6036,268,High-Yield,2024-07-16,Active,14297
6037,1592,Education Fund,2024-11-13,Closed,172890
6038,3470,Education Fund,2025-01-21,Active,24692
6039,2640,Retirement Plan,2024-12-26,Active,64974
604,4147,Retirement Plan,2025-01-08,Active,8982
6040,6742,Education Fund,2024-09-18,Closed,43301
6041,5902,Growth Fund,2024-08-15,Active,29427
6042,5912,High-Yield,2025-03-04,Closed,12344
6043,859,High-Yield,2025-02-11,Closed,34162
6044,2742,Education Fund,2025-03-16,Closed,178182
6045,4531,Retirement Plan,2024-09-28,Closed,189342
6046,251,Education Fund,2025-01-29,Closed,112541
6047,6285,Growth Fund,2024-08-11,Active,193023
6048,2019,Retirement Plan,2024-11-17,Inactive,121003
6049,5448,Growth Fund,2024-05-08,Active,41532
605,5013,High-Yield,2024-05-18,Closed,199025
6050,6029,Retirement Plan,2025-02-12,Inactive,120398
6051,4935,Education Fund,2025-02-12,Closed,78685
6052,2530,Growth Fund,2025-01-02,Active,52133
6053,6188,Emergency,2025-01-03,Active,161128
6054,3109,High-Yield,2025-01-26,Closed,57202
6055,241,High-Yield,2024-11-27,Active,108132
6056,4992,Growth Fund,2024-06-13,Closed,181516
6057,1038,Education Fund,2024-05-31,Closed,62350
6058,4360,Growth Fund,2024-12-15,Closed,83730
6059,5105,High-Yield,2024-10-10,Active,44826
606,4497,Emergency,2025-02-27,Inactive,81211
6060,274,Growth Fund,2025-03-23,Active,163908
6061,4506,Emergency,2025-02-19,Closed,23922
6062,2876,Growth Fund,2025-03-02,Closed,159583
6063,4906,High-Yield,2024-08-04,Inactive,28148
6064,1534,Education Fund,2024-12-28,Active,52579
6065,3237,Retirement Plan,2024-12-17,Closed,32475
6066,4288,Retirement Plan,2024-09-27,Inactive,76057
6067,1079,Growth Fund,2024-11-20,Closed,36451
6068,1659,Retirement Plan,2024-10-27,Closed,183751
6069,4504,Growth Fund,2024-08-13,Closed,57292
607,3442,Retirement Plan,2024-09-08,Inactive,138159
6070,125,High-Yield,2024-08-30,Inactive,152236
6071,1434,Emergency,2024-05-14,Closed,109032
6072,2067,Education Fund,2024-10-21,Active,89133
6073,1893,Retirement Plan,2024-05-27,Closed,68046
6074,1013,Emergency,2024-07-29,Active,180378
6075,1422,Emergency,2024-12-03,Active,5720
6076,2129,Growth Fund,2024-10-15,Closed,112928
6077,4601,Growth Fund,2024-08-19,Active,181041
6078,6800,High-Yield,2024-10-23,Inactive,4560
6079,4596,High-Yield,2025-02-06,Inactive,103788
608,728,Education Fund,2025-02-15,Active,119540
6080,3400,Education Fund,2025-03-24,Inactive,16848
6081,4762,High-Yield,2024-07-02,Closed,170519
6082,458,High-Yield,2024-11-26,Active,57385
6083,2688,High-Yield,2025-01-03,Closed,36929
6084,3114,Retirement Plan,2024-04-27,Inactive,119922
6085,2964,High-Yield,2025-01-25,Active,19033
6086,5495,Education Fund,2024-09-17,Active,184879
6087,5233,Emergency,2024-11-06,Closed,116295
6088,4695,Retirement Plan,2025-01-07,Inactive,24701
6089,3182,Education Fund,2024-05-09,Closed,147279
609,3447,Retirement Plan,2025-01-07,Active,137258
6090,6065,Retirement Plan,2024-04-19,Inactive,10283
6091,5575,Emergency,2025-02-05,Inactive,2496
6092,2045,Education Fund,2024-05-29,Inactive,40940
6093,2883,Retirement Plan,2024-12-04,Active,45839
6094,6144,High-Yield,2024-07-02,Closed,144161
6095,1339,Retirement Plan,2024-05-29,Closed,88302
6096,6628,Emergency,2024-08-04,Active,109438
6097,611,Growth Fund,2025-02-03,Inactive,198732
6098,6888,High-Yield,2024-11-28,Inactive,31419
6099,273,High-Yield,2024-10-08,Closed,155668
61,3527,High-Yield,2024-09-02,Inactive,8339
610,5038,High-Yield,2025-01-27,Active,127295
6100,1528,Growth Fund,2024-07-15,Active,155999
6101,2969,High-Yield,2025-03-02,Active,40339
6102,2422,Education Fund,2024-04-15,Closed,33525
6103,6015,Education Fund,2024-06-13,Active,39700
6104,4887,Growth Fund,2024-05-18,Closed,197799
6105,4103,Growth Fund,2025-01-31,Inactive,38564
6106,2964,Emergency,2024-04-26,Active,88340
6107,6073,Education Fund,2024-05-11,Closed,93722
6108,948,Education Fund,2025-01-02,Inactive,57079
6109,2793,High-Yield,2024-12-07,Inactive,44709
611,4060,Growth Fund,2024-10-20,Active,164339
6110,3115,High-Yield,2024-09-09,Inactive,31933
6111,405,High-Yield,2024-07-18,Inactive,60539
6112,2857,Emergency,2024-09-06,Inactive,83523
6113,4323,Retirement Plan,2025-02-18,Inactive,64956
6114,4679,Retirement Plan,2024-06-29,Closed,158821
6115,6044,Emergency,2024-04-13,Closed,87581
6116,2037,Growth Fund,2024-12-05,Closed,158576
6117,5002,Growth Fund,2024-08-29,Inactive,74722
6118,2542,High-Yield,2025-03-05,Closed,148679
6119,5233,Growth Fund,2025-03-28,Closed,173523
612,4026,High-Yield,2025-02-28,Inactive,62951
6120,1968,Emergency,2024-07-17,Inactive,178052
6121,3317,Emergency,2024-08-29,Closed,176351
6122,4379,Education Fund,2024-09-24,Closed,157153
6123,2105,Retirement Plan,2024-05-01,Closed,85185
6124,4294,Retirement Plan,2025-02-21,Closed,138773
6125,4913,Education Fund,2025-01-12,Inactive,12060
6126,375,High-Yield,2025-03-07,Inactive,142439
6127,5985,Growth Fund,2024-06-24,Active,142016
6128,2376,Emergency,2024-05-05,Closed,120585
6129,2538,Education Fund,2024-12-17,Inactive,198776
613,4595,High-Yield,2024-10-01,Active,27920
6130,5711,High-Yield,2025-03-11,Inactive,102206
6131,962,Growth Fund,2025-03-29,Inactive,163638
6132,105,Growth Fund,2025-03-08,Inactive,139165
6133,5418,High-Yield,2024-10-30,Active,195469
6134,1942,Education Fund,2025-01-02,Active,19134
6135,1245,Emergency,2025-03-18,Active,113409
6136,4765,Education Fund,2024-05-31,Closed,178802
6137,4878,Growth Fund,2024-11-01,Closed,95592
6138,6991,Emergency,2024-12-03,Active,14729
6139,6284,High-Yield,2024-12-25,Closed,110654
614,4027,Growth Fund,2024-04-29,Closed,70815
6140,142,Education Fund,2024-12-30,Active,6652
6141,6382,High-Yield,2024-10-26,Inactive,196649
6142,5606,Retirement Plan,2025-03-21,Closed,97241
6143,2596,High-Yield,2024-10-29,Active,107486
6144,5948,Education Fund,2024-08-07,Closed,161982
6145,3888,Emergency,2024-11-22,Inactive,4554
6146,1048,Emergency,2024-10-20,Inactive,70574
6147,4202,Emergency,2024-08-18,Active,48799
6148,4418,Growth Fund,2024-05-16,Inactive,195470
6149,4169,Growth Fund,2024-08-17,Closed,128817
615,2970,Emergency,2024-07-17,Closed,36734
6150,4204,Emergency,2025-03-23,Active,199871
6151,2121,Education Fund,2025-01-23,Active,26000
6152,447,High-Yield,2024-07-08,Inactive,94178
6153,41,Retirement Plan,2024-09-02,Closed,81609
6154,2231,Retirement Plan,2024-11-15,Inactive,184179
6155,2573,Growth Fund,2025-03-16,Active,111230
6156,2056,Education Fund,2024-10-17,Closed,12543
6157,3534,Emergency,2025-01-26,Closed,29379
6158,6775,Emergency,2025-03-02,Inactive,78260
6159,297,Retirement Plan,2024-10-17,Closed,84132
616,1349,Growth Fund,2025-02-21,Inactive,144285
6160,6021,Education Fund,2024-04-26,Active,100677
6161,4426,Emergency,2025-04-06,Closed,59492
6162,5996,High-Yield,2025-02-19,Active,186511
6163,2089,Emergency,2024-09-22,Active,181284
6164,6147,Emergency,2024-07-21,Inactive,10337
6165,6016,Emergency,2024-09-07,Active,34247
6166,2222,Education Fund,2025-02-19,Inactive,183274
6167,1811,Emergency,2024-11-29,Closed,156915
6168,5047,High-Yield,2024-05-08,Closed,131193
6169,1709,Education Fund,2024-05-12,Inactive,16643
617,511,High-Yield,2024-12-14,Inactive,171440
6170,4639,Growth Fund,2024-06-29,Active,198824
6171,1243,High-Yield,2025-01-06,Closed,192738
6172,5920,Education Fund,2024-04-18,Active,164263
6173,6051,High-Yield,2024-09-13,Closed,47914
6174,2781,Growth Fund,2024-05-18,Active,45745
6175,4261,Growth Fund,2025-04-02,Active,62849
6176,641,Growth Fund,2025-02-05,Active,76521
6177,4650,Growth Fund,2024-05-03,Active,63198
6178,619,Growth Fund,2024-04-30,Active,95087
6179,2616,Education Fund,2024-08-05,Active,84404
618,5413,Emergency,2024-05-02,Active,100207
6180,3517,Education Fund,2024-12-14,Active,184066
6181,6984,Retirement Plan,2024-07-14,Inactive,5141
6182,647,Education Fund,2024-06-16,Closed,63369
6183,6248,Education Fund,2024-07-05,Active,163248
6184,180,Education Fund,2025-02-22,Inactive,20078
6185,6836,Education Fund,2024-12-19,Active,87845
6186,541,Education Fund,2024-09-27,Inactive,47422
6187,4665,High-Yield,2024-10-03,Active,169969
6188,2987,Emergency,2024-07-29,Inactive,63150
6189,6702,Retirement Plan,2024-04-13,Inactive,84094
619,1037,High-Yield,2025-03-31,Active,194396
6190,4318,High-Yield,2024-12-09,Closed,88880
6191,4986,Retirement Plan,2024-05-07,Closed,29522
6192,4015,Education Fund,2024-08-27,Inactive,50836
6193,6491,Education Fund,2024-05-05,Closed,160192
6194,6302,High-Yield,2024-05-03,Active,101715
6195,5801,Emergency,2025-02-26,Active,62774
6196,2880,Emergency,2024-05-26,Closed,163944
6197,1963,High-Yield,2025-02-17,Inactive,75028
6198,54,High-Yield,2024-07-08,Inactive,62776
6199,5839,Education Fund,2025-03-30,Inactive,92295
62,3557,Growth Fund,2025-02-19,Active,15204
620,6593,Retirement Plan,2025-02-12,Closed,84259
6200,4581,Emergency,2024-12-15,Active,136279
6201,2348,Education Fund,2024-07-14,Closed,185415
6202,1355,Retirement Plan,2025-02-01,Inactive,115324
6203,255,Growth Fund,2025-03-15,Active,69831
6204,557,Emergency,2025-02-26,Active,130705
6205,3903,Education Fund,2024-08-02,Active,155213
6206,6260,High-Yield,2024-12-31,Closed,91840
6207,1454,Education Fund,2025-01-06,Active,95434
6208,6112,Emergency,2025-03-20,Active,138387
6209,5966,Education Fund,2024-09-23,Active,171921
621,155,Growth Fund,2024-05-10,Inactive,124159
6210,1781,Retirement Plan,2024-08-09,Inactive,41119
6211,2036,Education Fund,2025-03-25,Active,18685
6212,4478,Emergency,2024-11-10,Active,11999
6213,4993,Emergency,2024-06-03,Inactive,73656
6214,2477,Emergency,2025-03-10,Inactive,29726
6215,5169,Education Fund,2025-03-03,Closed,44141
6216,3137,Education Fund,2025-01-03,Active,65808
6217,4416,Education Fund,2024-08-31,Closed,159275
6218,3101,Emergency,2025-03-19,Inactive,159638
6219,2023,Education Fund,2024-04-18,Inactive,26349
622,1378,Education Fund,2024-09-02,Closed,52855
6220,150,Education Fund,2024-08-08,Closed,119210
6221,3522,Retirement Plan,2024-11-12,Active,58821
6222,6028,Emergency,2024-08-09,Active,34286
6223,3657,Retirement Plan,2024-09-13,Inactive,7203
6224,3678,Retirement Plan,2024-09-25,Closed,38584
6225,3749,High-Yield,2024-07-08,Closed,126868
6226,3409,High-Yield,2025-01-14,Active,154016
6227,6355,High-Yield,2024-11-15,Inactive,123381
6228,4955,Emergency,2024-08-19,Closed,183005
6229,6063,Retirement Plan,2024-11-26,Active,153422
623,6047,Growth Fund,2024-12-07,Closed,72576
6230,1639,Education Fund,2024-04-15,Active,173056
6231,6571,Emergency,2024-07-23,Active,114657
6232,4702,Emergency,2024-09-25,Active,84081
6233,2497,Education Fund,2024-10-24,Inactive,14648
6234,1610,Growth Fund,2025-01-11,Closed,62335
6235,5217,Growth Fund,2024-12-31,Closed,144181
6236,6510,Education Fund,2024-09-23,Inactive,179111
6237,6435,Growth Fund,2024-11-15,Closed,80882
6238,852,Emergency,2024-12-15,Active,163175
6239,4762,Retirement Plan,2024-05-05,Closed,77859
624,5859,Retirement Plan,2024-11-25,Closed,144196
6240,3088,Education Fund,2024-05-05,Active,19218
6241,3628,Emergency,2024-09-20,Closed,83604
6242,988,Growth Fund,2025-02-23,Active,79661
6243,3848,Growth Fund,2025-01-25,Active,164563
6244,3782,Retirement Plan,2024-06-03,Closed,147166
6245,1349,Retirement Plan,2025-02-12,Active,129773
6246,4276,Emergency,2024-07-28,Inactive,192910
6247,3560,Emergency,2024-05-30,Inactive,79979
6248,5404,Education Fund,2025-01-17,Closed,31608
6249,1771,Retirement Plan,2024-06-11,Inactive,170386
625,294,Retirement Plan,2025-01-08,Inactive,158429
6250,4121,High-Yield,2024-09-26,Closed,131706
6251,2205,Retirement Plan,2024-07-03,Inactive,157936
6252,4289,Emergency,2024-05-27,Closed,138700
6253,556,Growth Fund,2024-09-12,Active,111460
6254,1509,Education Fund,2025-02-04,Inactive,63421
6255,4838,Emergency,2024-12-25,Active,163720
6256,2257,Retirement Plan,2024-04-11,Closed,118659
6257,6468,Growth Fund,2024-08-13,Active,161711
6258,3399,Retirement Plan,2024-08-09,Active,136144
6259,2339,Education Fund,2025-03-18,Inactive,152203
626,6769,Growth Fund,2024-05-22,Active,156427
6260,1752,Education Fund,2024-10-14,Active,36059
6261,1553,Retirement Plan,2025-02-09,Inactive,147264
6262,4918,Emergency,2025-04-01,Closed,142138
6263,2707,Emergency,2025-03-11,Closed,145457
6264,2249,High-Yield,2025-03-21,Closed,169954
6265,39,Emergency,2024-05-17,Closed,164644
6266,2686,Growth Fund,2024-06-25,Closed,1933
6267,4716,Retirement Plan,2024-06-26,Inactive,56610
6268,3538,Emergency,2025-02-04,Inactive,16797
6269,4454,High-Yield,2025-01-13,Active,105459
627,4387,Emergency,2024-06-05,Closed,195684
6270,4184,Growth Fund,2024-11-17,Inactive,4058
6271,5636,High-Yield,2024-04-18,Inactive,159579
6272,972,Emergency,2024-12-03,Closed,198963
6273,2396,Emergency,2024-04-10,Closed,192022
6274,2284,Education Fund,2025-01-08,Active,87483
6275,6430,Retirement Plan,2024-07-11,Closed,74306
6276,4060,Education Fund,2024-11-18,Inactive,190741
6277,224,High-Yield,2025-03-07,Inactive,13148
6278,4236,Education Fund,2025-02-28,Inactive,76416
6279,5958,Education Fund,2024-11-17,Closed,79440
628,3497,High-Yield,2024-08-25,Active,12193
6280,1420,Retirement Plan,2024-07-07,Closed,176058
6281,3011,Emergency,2024-11-05,Active,70983
6282,955,Retirement Plan,2025-01-15,Closed,44070
6283,2632,Emergency,2024-09-27,Inactive,93131
6284,245,Emergency,2025-02-14,Closed,119162
6285,831,High-Yield,2024-08-01,Closed,151021
6286,502,Growth Fund,2024-04-28,Inactive,174842
6287,4512,Emergency,2025-04-05,Inactive,184744
6288,6297,Retirement Plan,2024-06-10,Active,32823
6289,2448,Growth Fund,2024-11-07,Closed,138923
629,5461,Education Fund,2024-05-24,Active,94428
6290,6777,Emergency,2024-11-13,Closed,187279
6291,3966,Emergency,2025-01-31,Active,66084
6292,2590,Emergency,2025-02-19,Active,124210
6293,3722,High-Yield,2025-02-15,Closed,130710
6294,1812,Retirement Plan,2025-03-10,Active,21572
6295,4622,Growth Fund,2024-10-01,Closed,81683
6296,5137,Emergency,2024-09-24,Active,101743
6297,5856,Emergency,2024-11-03,Active,83836
6298,647,Growth Fund,2024-06-14,Inactive,86141
6299,4008,High-Yield,2024-12-25,Active,2669
63,3316,Growth Fund,2024-12-01,Inactive,51595
630,2710,Retirement Plan,2025-02-01,Active,82770
6300,1217,Emergency,2024-06-25,Active,15913
6301,4340,Education Fund,2024-10-04,Active,112079
6302,6134,Growth Fund,2024-07-01,Inactive,158093
6303,3030,High-Yield,2024-06-16,Closed,71413
6304,2567,High-Yield,2025-01-02,Closed,174682
6305,961,Emergency,2025-02-25,Inactive,187947
6306,2784,Retirement Plan,2024-06-10,Closed,18560
6307,3319,Emergency,2025-01-27,Closed,180807
6308,3793,Growth Fund,2025-03-07,Active,51510
6309,1325,High-Yield,2025-01-21,Active,132755
631,4158,High-Yield,2024-10-09,Inactive,159077
6310,6837,Education Fund,2025-01-23,Inactive,33685
6311,361,Education Fund,2024-05-10,Inactive,151063
6312,5292,Growth Fund,2024-07-15,Active,104340
6313,2556,Emergency,2024-08-23,Inactive,199741
6314,1119,High-Yield,2024-10-01,Active,191320
6315,4537,Education Fund,2025-04-08,Closed,36984
6316,4685,Emergency,2024-04-22,Active,116867
6317,3222,High-Yield,2024-05-02,Closed,140753
6318,3186,Emergency,2025-02-11,Active,6642
6319,5985,Growth Fund,2025-03-15,Closed,185353
632,3686,Retirement Plan,2025-03-11,Active,25421
6320,4392,Growth Fund,2025-03-30,Active,121382
6321,6007,High-Yield,2024-08-31,Closed,106072
6322,5491,High-Yield,2024-08-22,Closed,195536
6323,499,Emergency,2024-09-10,Active,42082
6324,1314,High-Yield,2025-03-13,Active,161649
6325,2481,Emergency,2025-03-04,Active,141090
6326,4312,Emergency,2025-02-05,Closed,19692
6327,5428,Emergency,2024-11-16,Active,164577
6328,3234,High-Yield,2024-07-17,Closed,44685
6329,465,Education Fund,2025-02-07,Closed,180886
633,397,Growth Fund,2024-09-14,Active,88595
6330,4882,Growth Fund,2024-06-26,Active,35295
6331,2414,High-Yield,2024-08-20,Inactive,181755
6332,5309,Education Fund,2025-03-16,Inactive,92928
6333,3555,Education Fund,2024-05-13,Active,196232
6334,5100,Growth Fund,2024-11-15,Active,198000
6335,1293,Growth Fund,2024-06-17,Closed,32517
6336,129,Education Fund,2025-03-16,Active,119879
6337,4437,High-Yield,2025-03-09,Active,170614
6338,2703,High-Yield,2024-04-16,Closed,187766
6339,3498,High-Yield,2025-02-15,Inactive,194925
634,2142,Retirement Plan,2024-06-20,Active,102824
6340,4099,Growth Fund,2024-09-23,Closed,92694
6341,3022,Education Fund,2024-12-03,Active,49338
6342,5109,Retirement Plan,2024-12-24,Closed,39786
6343,950,Education Fund,2024-11-16,Closed,172520
6344,1147,Growth Fund,2024-12-31,Inactive,29370
6345,961,High-Yield,2024-09-17,Inactive,144386
6346,2955,Education Fund,2025-03-30,Closed,6474
6347,6519,Retirement Plan,2024-04-30,Inactive,163063
6348,856,Education Fund,2024-10-07,Closed,183603
6349,2069,Education Fund,2024-07-16,Active,104602
635,4192,Growth Fund,2025-02-08,Inactive,186205
6350,1313,Growth Fund,2024-04-26,Active,45538
6351,5272,Emergency,2024-09-14,Active,33921
6352,1410,Retirement Plan,2025-02-13,Active,103574
6353,4673,Growth Fund,2024-05-31,Closed,140676
6354,1543,High-Yield,2024-07-29,Active,189644
6355,4194,Retirement Plan,2024-12-17,Closed,51512
6356,5272,Education Fund,2025-02-13,Inactive,198439
6357,5517,Emergency,2024-09-13,Active,96130
6358,5253,Emergency,2024-04-28,Inactive,9333
6359,54,Growth Fund,2025-02-06,Closed,24644
636,4626,Emergency,2024-07-16,Active,130336
6360,967,Retirement Plan,2024-08-30,Closed,196391
6361,2794,Emergency,2024-10-01,Inactive,50456
6362,4722,Growth Fund,2025-02-24,Closed,35734
6363,689,Emergency,2024-06-17,Closed,49686
6364,1841,High-Yield,2024-10-12,Active,85311
6365,2248,Education Fund,2024-09-12,Active,122793
6366,2395,Emergency,2025-02-18,Closed,21074
6367,414,High-Yield,2024-09-25,Active,21901
6368,4990,Education Fund,2025-01-27,Active,48654
6369,2447,Growth Fund,2024-05-18,Inactive,101324
637,4424,Education Fund,2024-04-17,Closed,6359
6370,5603,Education Fund,2024-06-01,Closed,124740
6371,6633,Retirement Plan,2024-06-05,Active,146911
6372,2878,Education Fund,2024-08-24,Inactive,1036
6373,6738,Emergency,2024-10-22,Inactive,186982
6374,1976,Retirement Plan,2025-03-31,Active,170009
6375,4679,Emergency,2024-09-28,Inactive,113144
6376,6161,Emergency,2024-07-26,Closed,147392
6377,5539,Education Fund,2025-02-01,Active,162912
6378,4810,Education Fund,2024-12-26,Closed,38776
6379,1793,Retirement Plan,2024-12-25,Active,71183
638,5150,Growth Fund,2024-11-08,Inactive,112562
6380,6659,Retirement Plan,2024-05-18,Closed,31156
6381,5289,Retirement Plan,2024-10-04,Closed,49276
6382,4006,Education Fund,2025-02-11,Closed,88021
6383,1146,Retirement Plan,2024-10-28,Active,116787
6384,5123,Growth Fund,2024-11-13,Closed,85671
6385,4461,Retirement Plan,2024-07-24,Inactive,148860
6386,4948,Growth Fund,2024-07-27,Active,25708
6387,1924,Growth Fund,2024-08-29,Inactive,31251
6388,242,Emergency,2024-07-13,Inactive,167327
6389,557,Retirement Plan,2024-06-07,Closed,177727
639,3228,Growth Fund,2024-06-15,Active,114154
6390,2091,Emergency,2024-11-20,Active,80000
6391,4794,Growth Fund,2024-04-25,Inactive,163872
6392,699,Retirement Plan,2024-07-12,Inactive,177345
6393,1618,Growth Fund,2025-01-01,Inactive,75671
6394,6135,High-Yield,2025-02-15,Closed,68386
6395,6947,High-Yield,2025-03-11,Active,114026
6396,1855,Retirement Plan,2024-04-24,Inactive,91823
6397,2284,Education Fund,2025-01-30,Closed,26839
6398,5173,Retirement Plan,2024-08-05,Active,162469
6399,4347,Emergency,2025-03-26,Active,120365
